Name,Company,Industry,Date,Open,High,Low,Close,Adj Close,Volume
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,13-12-19,500,502.299988,496.299988,500.649994,498.970978,828033
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,16-12-19,502,502.899994,490.850006,493,491.346649,1043418
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,17-12-19,493.600006,495.5,490.950012,492.799988,491.147308,677725
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,18-12-19,491,502,488.649994,500.149994,498.472656,1663753
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,19-12-19,505,508.799988,501.25,505.649994,503.954224,2038136
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,20-12-19,507.350006,512.849976,504.700012,506.799988,505.100342,1641521
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,23-12-19,507,521.700012,505.600006,520.099976,518.355713,2489923
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,24-12-19,524.700012,525,518,520.200012,518.455444,1969436
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,26-12-19,521.5,521.5,512.549988,514.150024,512.42572,1157526
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,27-12-19,515.75,517,509.649994,514.5,512.774536,653174
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,30-12-19,514.299988,520,513.049988,515.200012,513.472229,478537
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,31-12-19,516,516.700012,510.5,515.549988,513.820984,568561
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,01-01-20,515.549988,521.650024,515.299988,517.450012,515.714661,606573
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,02-01-20,517.950012,518.849976,509.200012,511.649994,509.934082,687697
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,03-01-20,509.049988,513.450012,505.649994,509.799988,508.090302,888973
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,06-01-20,503,504.899994,487.350006,490.200012,488.556061,1450134
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,07-01-20,491.950012,502.5,490.649994,494.399994,492.741943,925690
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,08-01-20,482.25,496.850006,482.25,495.100006,493.439606,1012107
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,09-01-20,502.5,510,500.049988,508.5,506.794678,1054278
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,10-01-20,508.5,514.5,506.100006,512.349976,510.631744,920431
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,13-01-20,514.200012,514.25,507.049988,508.899994,507.193329,739156
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,14-01-20,510.850006,534,509.200012,529.700012,527.923584,1965408
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,15-01-20,530,545.950012,530,543.849976,542.026062,2977229
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,16-01-20,550,550,539.400024,547.450012,545.614075,1100087
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,17-01-20,548,566,546.049988,563.25,561.361084,2165041
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,20-01-20,563.200012,568.849976,559.599976,567.150024,565.247986,1345516
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,21-01-20,564.599976,565,547,549.450012,547.607361,2284062
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,22-01-20,550.099976,551.599976,537.5,539.849976,538.03949,1634518
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,23-01-20,540.549988,555.5,538.5,552.549988,550.696899,804567
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,24-01-20,554.299988,567.5,554.299988,559.75,557.872803,1773214
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,27-01-20,562,569.5,557.349976,560.650024,558.769775,938184
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,28-01-20,563.450012,567.700012,556.049988,560.75,558.869446,799574
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,29-01-20,561.849976,574.849976,560.75,572.950012,571.028564,1127008
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,30-01-20,576,579.900024,563.650024,569.950012,568.038574,1779645
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,31-01-20,568,574.5,557.5,560.150024,558.271484,1210461
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,03-02-20,548.5,573.5,548.5,570.299988,568.38739,1802771
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,04-02-20,576.099976,593.950012,565.150024,588.5,586.526367,1965599
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,05-02-20,592.900024,597,582.150024,588.650024,586.675903,2900249
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,06-02-20,587.950012,587.950012,569,574.599976,572.672974,1783574
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,07-02-20,577,581.849976,567.150024,570.849976,568.935547,1128275
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,10-02-20,573.700012,583.700012,564.099976,582.200012,580.247498,1093205
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,11-02-20,586,590,580,582.799988,580.845459,1128957
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,12-02-20,582.599976,592.099976,577.5,582.25,580.297363,1332845
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,13-02-20,581.799988,584.5,576,581.700012,579.749207,779377
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,14-02-20,578,587.75,576.650024,579.599976,577.656189,684632
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,17-02-20,578.5,587.650024,577,580.150024,578.204407,820521
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,18-02-20,578.549988,580.450012,570.200012,579.5,577.55658,935551
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,19-02-20,583.799988,583.900024,572,579.150024,577.207764,920958
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,20-02-20,578.400024,582.299988,571.099976,572.599976,570.679688,760974
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,24-02-20,570,575.599976,564.549988,568.299988,566.394104,1017719
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,25-02-20,567.049988,577.049988,567,569.099976,567.191406,726123
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,26-02-20,570,573.349976,565.049988,567,565.09845,792167
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,27-02-20,567,580,565.200012,577.299988,575.363953,1361248
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,28-02-20,569,587.900024,550.549988,566.549988,564.649963,2788503
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,02-03-20,575,577,550.599976,556.950012,556.950012,1286412
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,03-03-20,556.900024,563,539.150024,541.650024,541.650024,1563205
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,04-03-20,543.5,552.200012,531.200012,540.799988,540.799988,1980061
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,05-03-20,547,550,537.5,539.799988,539.799988,1446743
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,06-03-20,522,537.200012,522,535.25,535.25,1048978
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,09-03-20,538,549.599976,515.400024,527.150024,527.150024,2079655
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,11-03-20,527.150024,529.700012,498.25,502.399994,502.399994,2526813
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,12-03-20,482.25,492.200012,460,472.450012,472.450012,1976853
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,13-03-20,441,491.649994,400,458.200012,458.200012,2046875
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,16-03-20,458.200012,458.200012,426.350006,429.25,429.25,1405736
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,17-03-20,428.5,465.549988,422.299988,448.299988,448.299988,2101860
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,18-03-20,455,461.950012,429.549988,436,436,1843458
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,19-03-20,405,444,389.350006,404.049988,404.049988,2743380
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,20-03-20,413.899994,456,400,450.649994,450.649994,2224012
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,23-03-20,406,450,406,413.450012,413.450012,1563172
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,24-03-20,409.350006,443.5,395,424.899994,424.899994,1410508
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,25-03-20,409.649994,454.950012,408.25,449.799988,449.799988,1551328
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,26-03-20,449.950012,494,449,478.299988,478.299988,2133901
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,27-03-20,495,499.899994,465.549988,485.600006,485.600006,1204649
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,30-03-20,480.700012,485.600006,466.299988,478.350006,478.350006,1341536
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,31-03-20,496,503,481.149994,497.950012,497.950012,1136346
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,01-04-20,500.399994,500.850006,476.399994,483.450012,483.450012,1001572
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,03-04-20,480.100006,483,444.649994,448.649994,448.649994,1430507
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,07-04-20,465.649994,482,442.350006,479.200012,479.200012,1567514
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,08-04-20,479.899994,487.649994,460,463.5,463.5,1729062
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,09-04-20,468.899994,482.5,465,474.299988,474.299988,832489
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,13-04-20,472.100006,496.799988,465,492.899994,492.899994,1363717
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,15-04-20,498,523.950012,497.700012,512.650024,512.650024,2418076
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,16-04-20,516,521.599976,507,515.400024,515.400024,1476805
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,17-04-20,521.200012,531.900024,508,515.75,515.75,948858
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,20-04-20,520.700012,524.5,507.25,514.349976,514.349976,778657
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,21-04-20,513.5,527.75,505.049988,525.150024,525.150024,1593219
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,22-04-20,527.099976,537.299988,520,530.650024,530.650024,2361327
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,23-04-20,529.700012,543,519.049988,523.150024,523.150024,1186532
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,24-04-20,521,535,515,519.700012,519.700012,1502468
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,27-04-20,522,534,518.849976,531.200012,531.200012,855039
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,28-04-20,539.900024,546.549988,523.5,529.950012,529.950012,1609584
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,29-04-20,531,535.900024,511.450012,517.25,517.25,1191115
Berger Paints India Ltd.,BERGEPAINT.NS,CONSUMER GOODS,30-04-20,515,517.25,502.549988,508.399994,508.399994,2294630
Biocon Ltd.,BIOCON.NS,PHARMA,03-05-19,279,281.5,274.600006,275.524994,275.000977,8856308
Biocon Ltd.,BIOCON.NS,PHARMA,06-05-19,274,277.5,270.075012,271.674988,271.158295,5272432
Biocon Ltd.,BIOCON.NS,PHARMA,07-05-19,274.25,279.475006,272.625,275.450012,274.926147,5387214
Biocon Ltd.,BIOCON.NS,PHARMA,08-05-19,277.5,280,271.649994,272.850006,272.331085,4941092
Biocon Ltd.,BIOCON.NS,PHARMA,09-05-19,272.5,273.950012,261.100006,265.625,265.119812,7588682
Biocon Ltd.,BIOCON.NS,PHARMA,10-05-19,266,272.424988,265.700012,269.475006,268.962494,4127272
Biocon Ltd.,BIOCON.NS,PHARMA,13-05-19,269,270.475006,260.274994,262.600006,262.100586,2362374
Biocon Ltd.,BIOCON.NS,PHARMA,14-05-19,262.600006,268.975006,259.100006,264.700012,264.196594,3463746
Biocon Ltd.,BIOCON.NS,PHARMA,15-05-19,266.225006,268.450012,262.524994,265.299988,264.79541,2609224
Biocon Ltd.,BIOCON.NS,PHARMA,16-05-19,265.5,266.5,259.600006,262.774994,262.275238,3848124
Biocon Ltd.,BIOCON.NS,PHARMA,17-05-19,261.75,262.5,257.850006,260.375,259.879791,4112592
Biocon Ltd.,BIOCON.NS,PHARMA,20-05-19,266.5,266.5,254.375,261.524994,261.027618,5642580
Biocon Ltd.,BIOCON.NS,PHARMA,21-05-19,264.5,265.924988,258.825012,259.424988,258.93161,3075850
Biocon Ltd.,BIOCON.NS,PHARMA,22-05-19,260.424988,261.975006,258,259.174988,258.682068,2192792
Biocon Ltd.,BIOCON.NS,PHARMA,23-05-19,262.975006,263,254.25,255.300003,254.814453,3678966
Biocon Ltd.,BIOCON.NS,PHARMA,24-05-19,255.925003,267.975006,255.774994,267.299988,266.791626,6214188
Biocon Ltd.,BIOCON.NS,PHARMA,27-05-19,267.299988,276.725006,265.950012,275.450012,274.926147,5533128
Biocon Ltd.,BIOCON.NS,PHARMA,28-05-19,275,278.899994,266.825012,270.549988,270.035431,6397988
Biocon Ltd.,BIOCON.NS,PHARMA,29-05-19,270.549988,274.674988,269.299988,270.850006,270.3349,3711044
Biocon Ltd.,BIOCON.NS,PHARMA,30-05-19,271.5,275.350006,270.5,271.450012,270.933746,4315506
Biocon Ltd.,BIOCON.NS,PHARMA,31-05-19,272,273.5,269.174988,270.950012,270.434692,1755052
Biocon Ltd.,BIOCON.NS,PHARMA,03-06-19,273,279.399994,270.5,276.700012,276.173767,4095406
Biocon Ltd.,BIOCON.NS,PHARMA,04-06-19,278.649994,280.25,270,270.325012,269.810883,4738490
Biocon Ltd.,BIOCON.NS,PHARMA,06-06-19,272,276.5,270.549988,272.25,271.732208,4672504
Biocon Ltd.,BIOCON.NS,PHARMA,07-06-19,272.975006,273,262.5,264.424988,263.922089,5270454
Biocon Ltd.,BIOCON.NS,PHARMA,10-06-19,265.200012,266.850006,262.5,265.174988,264.670654,3235478
Biocon Ltd.,BIOCON.NS,PHARMA,11-06-19,266.75,272.174988,262.75,268.549988,268.039246,7107350
Biocon Ltd.,BIOCON.NS,PHARMA,12-06-19,269.899994,271.350006,256.049988,257.899994,257.409515,4531522
Biocon Ltd.,BIOCON.NS,PHARMA,13-06-19,256.899994,258.700012,250.050003,257,256.51123,4247264
Biocon Ltd.,BIOCON.NS,PHARMA,14-06-19,257.299988,258.549988,247,248.300003,247.827774,3790765
Biocon Ltd.,BIOCON.NS,PHARMA,17-06-19,248,248.300003,244.25,245.300003,244.833481,1917379
Biocon Ltd.,BIOCON.NS,PHARMA,18-06-19,247.050003,247.399994,239,243.199997,242.737457,3112519
Biocon Ltd.,BIOCON.NS,PHARMA,19-06-19,244.199997,252.5,242.699997,250.949997,250.472717,4023193
Biocon Ltd.,BIOCON.NS,PHARMA,20-06-19,250.949997,254,246.600006,253.199997,252.718445,3452192
Biocon Ltd.,BIOCON.NS,PHARMA,21-06-19,253,253.949997,248.149994,249.550003,249.075394,1982582
Biocon Ltd.,BIOCON.NS,PHARMA,24-06-19,249,250.800003,246.300003,249.5,249.025482,1812625
Biocon Ltd.,BIOCON.NS,PHARMA,25-06-19,249,250,245.199997,246.300003,245.831573,1754510
Biocon Ltd.,BIOCON.NS,PHARMA,26-06-19,246.199997,253.75,244.5,252.75,252.269302,3178466
Biocon Ltd.,BIOCON.NS,PHARMA,27-06-19,252.949997,253,247.350006,248.350006,247.877686,2117103
Biocon Ltd.,BIOCON.NS,PHARMA,28-06-19,248.350006,252.149994,247.350006,250.550003,250.073486,2143049
Biocon Ltd.,BIOCON.NS,PHARMA,01-07-19,251.050003,253.050003,249.449997,252.199997,251.720352,1285096
Biocon Ltd.,BIOCON.NS,PHARMA,02-07-19,253,255.649994,250.100006,254.300003,253.81636,2097823
Biocon Ltd.,BIOCON.NS,PHARMA,03-07-19,254.25,254.949997,248.25,248.850006,248.376724,1853775
Biocon Ltd.,BIOCON.NS,PHARMA,04-07-19,249.5,250.949997,246.800003,248.949997,248.476532,1646732
Biocon Ltd.,BIOCON.NS,PHARMA,05-07-19,249,250.350006,238.850006,240.100006,239.643372,2035287
Biocon Ltd.,BIOCON.NS,PHARMA,08-07-19,230,243.449997,230,240.300003,239.842987,3786185
Biocon Ltd.,BIOCON.NS,PHARMA,09-07-19,240.699997,247.149994,238.600006,244.949997,244.484131,2057019
Biocon Ltd.,BIOCON.NS,PHARMA,10-07-19,245.649994,247.949997,244.5,246.600006,246.131012,1261188
Biocon Ltd.,BIOCON.NS,PHARMA,11-07-19,247.199997,254.25,246.899994,252.649994,252.169495,2645060
Biocon Ltd.,BIOCON.NS,PHARMA,12-07-19,252.149994,255.699997,251.550003,253.600006,253.117691,2274950
Biocon Ltd.,BIOCON.NS,PHARMA,15-07-19,254.25,254.850006,249.199997,252.699997,252.219391,1652668
Biocon Ltd.,BIOCON.NS,PHARMA,16-07-19,252.949997,258.799988,250,258.149994,257.659027,2314557
Biocon Ltd.,BIOCON.NS,PHARMA,17-07-19,259.950012,263.799988,259,262.899994,262.399994,3398831
Biocon Ltd.,BIOCON.NS,PHARMA,18-07-19,263,265.5,260.5,263.049988,263.049988,2702868
Biocon Ltd.,BIOCON.NS,PHARMA,19-07-19,263.25,264.700012,238,240.300003,240.300003,17950305
Biocon Ltd.,BIOCON.NS,PHARMA,22-07-19,240,247.300003,236.600006,246.5,246.5,4151155
Biocon Ltd.,BIOCON.NS,PHARMA,23-07-19,247.699997,247.699997,238.199997,241.949997,241.949997,2476080
Biocon Ltd.,BIOCON.NS,PHARMA,24-07-19,243.199997,243.199997,235.100006,238.199997,238.199997,1769322
Biocon Ltd.,BIOCON.NS,PHARMA,25-07-19,238.199997,239.899994,233,238.600006,238.600006,3109298
Biocon Ltd.,BIOCON.NS,PHARMA,26-07-19,251.350006,251.600006,240.199997,241.850006,241.850006,10202100
Biocon Ltd.,BIOCON.NS,PHARMA,29-07-19,243.300003,243.300003,234,237.050003,237.050003,4152112
Biocon Ltd.,BIOCON.NS,PHARMA,30-07-19,240,243.600006,232.800003,234.100006,234.100006,3066345
Biocon Ltd.,BIOCON.NS,PHARMA,31-07-19,233,233.600006,224.350006,226.550003,226.550003,4007230
Biocon Ltd.,BIOCON.NS,PHARMA,01-08-19,226,226.449997,221.25,223.550003,223.550003,3423702
Biocon Ltd.,BIOCON.NS,PHARMA,02-08-19,221,234,217.050003,231.25,231.25,5716497
Biocon Ltd.,BIOCON.NS,PHARMA,05-08-19,228.050003,235.25,223.100006,228.449997,228.449997,3725062
Biocon Ltd.,BIOCON.NS,PHARMA,06-08-19,227,229.399994,223.699997,225.300003,225.300003,2369955
Biocon Ltd.,BIOCON.NS,PHARMA,07-08-19,225.199997,231.649994,222.899994,224.949997,224.949997,3647449
Biocon Ltd.,BIOCON.NS,PHARMA,08-08-19,226.350006,232.300003,224.5,231.25,231.25,2693736
Biocon Ltd.,BIOCON.NS,PHARMA,09-08-19,232.350006,233.550003,227.5,228.899994,228.899994,1976395
Biocon Ltd.,BIOCON.NS,PHARMA,13-08-19,230.600006,232.25,222.800003,224.050003,224.050003,2119261
Biocon Ltd.,BIOCON.NS,PHARMA,14-08-19,225.5,235.800003,222.149994,232.449997,232.449997,3091928
Biocon Ltd.,BIOCON.NS,PHARMA,16-08-19,225.100006,231.449997,224,228,228,4433182
Biocon Ltd.,BIOCON.NS,PHARMA,19-08-19,231.399994,231.399994,214.899994,216.25,216.25,5925621
Biocon Ltd.,BIOCON.NS,PHARMA,20-08-19,215,220.449997,211.050003,218.199997,218.199997,10072138
Biocon Ltd.,BIOCON.NS,PHARMA,21-08-19,220.949997,227,219.300003,223.449997,223.449997,9297994
Biocon Ltd.,BIOCON.NS,PHARMA,22-08-19,224.699997,226.25,218.050003,221.899994,221.899994,6412842
Biocon Ltd.,BIOCON.NS,PHARMA,23-08-19,222,225.199997,215.050003,224.149994,224.149994,4049142
Biocon Ltd.,BIOCON.NS,PHARMA,26-08-19,228,228,216.800003,221.949997,221.949997,4012642
Biocon Ltd.,BIOCON.NS,PHARMA,27-08-19,223.899994,229.899994,221.25,228.850006,228.850006,3895225
Biocon Ltd.,BIOCON.NS,PHARMA,28-08-19,228.800003,228.800003,218.649994,220.850006,220.850006,3686564
Biocon Ltd.,BIOCON.NS,PHARMA,29-08-19,218.899994,228.949997,218.899994,227.949997,227.949997,4041972
Biocon Ltd.,BIOCON.NS,PHARMA,30-08-19,227.949997,237.199997,224.5,235.600006,235.600006,3564896
Biocon Ltd.,BIOCON.NS,PHARMA,03-09-19,226.100006,233,224.149994,225.399994,225.399994,3311896
Biocon Ltd.,BIOCON.NS,PHARMA,04-09-19,226.899994,232,223.050003,231.300003,231.300003,3538906
Biocon Ltd.,BIOCON.NS,PHARMA,05-09-19,232,232.699997,227.699997,229.550003,229.550003,2314469
Biocon Ltd.,BIOCON.NS,PHARMA,06-09-19,230.550003,237,229.350006,236.449997,236.449997,3702650
Biocon Ltd.,BIOCON.NS,PHARMA,09-09-19,236.949997,237.199997,232,233.449997,233.449997,2259752
Biocon Ltd.,BIOCON.NS,PHARMA,11-09-19,233.600006,238.800003,232.050003,234.800003,234.800003,3450784
Biocon Ltd.,BIOCON.NS,PHARMA,12-09-19,235.75,236.850006,230.050003,232.199997,232.199997,3058922
Biocon Ltd.,BIOCON.NS,PHARMA,13-09-19,237.5,237.5,230.449997,232.649994,232.649994,4257695
Biocon Ltd.,BIOCON.NS,PHARMA,16-09-19,230.550003,234.699997,228.75,230.850006,230.850006,2295895
Biocon Ltd.,BIOCON.NS,PHARMA,17-09-19,231.949997,234,226.300003,228.050003,228.050003,2059261
Biocon Ltd.,BIOCON.NS,PHARMA,18-09-19,230.5,230.5,225.550003,227.850006,227.850006,2470092
Biocon Ltd.,BIOCON.NS,PHARMA,19-09-19,225.199997,229.899994,225,227.300003,227.300003,2775405
Biocon Ltd.,BIOCON.NS,PHARMA,20-09-19,228,232.899994,223.5,228.050003,228.050003,4510119
Biocon Ltd.,BIOCON.NS,PHARMA,23-09-19,228,229.949997,224.149994,225.199997,225.199997,2443651
Biocon Ltd.,BIOCON.NS,PHARMA,24-09-19,226,228,224,224.399994,224.399994,2027112
Biocon Ltd.,BIOCON.NS,PHARMA,25-09-19,224.949997,225.5,216.5,218.25,218.25,4216139
Biocon Ltd.,BIOCON.NS,PHARMA,26-09-19,218.199997,220.050003,214.5,216.149994,216.149994,3937051
Biocon Ltd.,BIOCON.NS,PHARMA,27-09-19,216,224.399994,212.199997,218.100006,218.100006,6791696
Biocon Ltd.,BIOCON.NS,PHARMA,30-09-19,219.449997,224.449997,217.100006,222.949997,222.949997,4672776
Biocon Ltd.,BIOCON.NS,PHARMA,01-10-19,223,229,220.600006,222.149994,222.149994,5199099
Biocon Ltd.,BIOCON.NS,PHARMA,03-10-19,222.5,233,221.449997,232.199997,232.199997,4420153
Biocon Ltd.,BIOCON.NS,PHARMA,04-10-19,233.300003,235.949997,230.25,231.100006,231.100006,3920558
Biocon Ltd.,BIOCON.NS,PHARMA,07-10-19,232.550003,233.600006,226.350006,228.600006,228.600006,2548046
Biocon Ltd.,BIOCON.NS,PHARMA,09-10-19,229,234.800003,223.75,233.5,233.5,3434478
Biocon Ltd.,BIOCON.NS,PHARMA,10-10-19,233,243.199997,233,240.149994,240.149994,5293267
Biocon Ltd.,BIOCON.NS,PHARMA,11-10-19,241.75,250.399994,239.25,247.600006,247.600006,9019033
Biocon Ltd.,BIOCON.NS,PHARMA,14-10-19,248,254.5,245,253.350006,253.350006,3897859
Biocon Ltd.,BIOCON.NS,PHARMA,15-10-19,252.199997,262.600006,251.25,260.299988,260.299988,6484566
Biocon Ltd.,BIOCON.NS,PHARMA,16-10-19,261.950012,261.950012,254.5,259.950012,259.950012,3208876
Biocon Ltd.,BIOCON.NS,PHARMA,17-10-19,257.600006,258.850006,255,258.049988,258.049988,2271152
Biocon Ltd.,BIOCON.NS,PHARMA,18-10-19,258,262.850006,255.899994,259.450012,259.450012,2197794
Biocon Ltd.,BIOCON.NS,PHARMA,22-10-19,257.5,261.350006,256.049988,256.950012,256.950012,2416440
Biocon Ltd.,BIOCON.NS,PHARMA,23-10-19,256.850006,258.899994,253.550003,258.299988,258.299988,2577640
Biocon Ltd.,BIOCON.NS,PHARMA,24-10-19,249.600006,250.899994,241.199997,245.050003,245.050003,8606912
Biocon Ltd.,BIOCON.NS,PHARMA,25-10-19,244.149994,245.050003,236.149994,241.649994,241.649994,8084796
Biocon Ltd.,BIOCON.NS,PHARMA,27-10-19,,,,,,
Biocon Ltd.,BIOCON.NS,PHARMA,29-10-19,243,246.25,240.399994,244.100006,244.100006,3420282
Biocon Ltd.,BIOCON.NS,PHARMA,30-10-19,244.149994,249.600006,244,248.25,248.25,3232514
Biocon Ltd.,BIOCON.NS,PHARMA,31-10-19,249.199997,250,244.350006,246.100006,246.100006,2665863
Biocon Ltd.,BIOCON.NS,PHARMA,01-11-19,246.75,248.5,243,246.25,246.25,3805645
Biocon Ltd.,BIOCON.NS,PHARMA,04-11-19,246.5,265,246.050003,263.600006,263.600006,7579244
Biocon Ltd.,BIOCON.NS,PHARMA,05-11-19,264.5,272.600006,254.25,256.25,256.25,9080951
Biocon Ltd.,BIOCON.NS,PHARMA,06-11-19,256.200012,262.25,255.100006,260.75,260.75,3790931
Biocon Ltd.,BIOCON.NS,PHARMA,07-11-19,260.100006,264.850006,256.049988,263.950012,263.950012,5664711
Biocon Ltd.,BIOCON.NS,PHARMA,08-11-19,263.850006,268.5,262.100006,265,265,3380307
Biocon Ltd.,BIOCON.NS,PHARMA,11-11-19,262.100006,267.5,262.100006,263.5,263.5,2187838
Biocon Ltd.,BIOCON.NS,PHARMA,13-11-19,262.25,264.149994,255.050003,256.700012,256.700012,1384512
Biocon Ltd.,BIOCON.NS,PHARMA,14-11-19,255.100006,258.350006,249.649994,254.699997,254.699997,2855539
Biocon Ltd.,BIOCON.NS,PHARMA,15-11-19,255,262,253.100006,257.25,257.25,1929705
Biocon Ltd.,BIOCON.NS,PHARMA,18-11-19,258.549988,263,257.299988,260.5,260.5,1470719
Biocon Ltd.,BIOCON.NS,PHARMA,19-11-19,260.600006,262.700012,257.399994,258.549988,258.549988,1196367
